timestamp,dd,dsd,ff,ffs,fsd,gff,gffs,Sav1H,Sax1H,Sax3H,Sax6H,Sx1H,Sx3H,Sx6H
2026-02-17 17:30:00+00:00,327.5,4.4,11.4065,12.06,0.78,13.6674,14.29,11.8967,13.5535,16.2301,16.2301,17.7704,20.6493,20.6493
2026-02-17 17:40:00+00:00,332.7,6.1,11.1322,11.77,0.88,13.543,14.16,11.717,13.5535,16.2301,16.2301,17.7704,20.6493,20.6493
2026-02-17 17:50:00+00:00,338.7,4.5,11.7186,12.39,1.09,14.8055,15.48,11.4112,12.5036,16.2301,16.2301,14.8916,20.6493,20.6493
2026-02-17 18:00:00+00:00,331.1,5.3,11.6429,12.31,0.86,13.763,14.39,11.6161,12.5036,16.2301,16.2301,14.8916,20.6493,20.6493
2026-02-17 18:10:00+00:00,334.9,5.3,11.6997,12.37,1.07,14.3942,15.05,11.6839,12.5036,16.2301,16.2301,14.8916,20.6493,20.6493
2026-02-17 18:20:00+00:00,342.3,4.4,13.1278,13.88,1.25,16.0967,16.83,11.7879,13.1278,16.2301,16.2301,16.0967,20.6493,20.6493
2026-02-17 18:30:00+00:00,342.1,4.7,12.7117,13.44,1.23,15.6185,16.33,12.0055,13.1278,16.2301,16.2301,16.0967,20.6493,20.6493
2026-02-17 18:40:00+00:00,340.8,5.4,12.1442,12.84,1.34,15.0064,15.69,12.1742,13.1278,15.5775,16.2301,16.0967,18.9373,20.6493
2026-02-17 18:50:00+00:00,337.5,4.6,13.1657,13.92,1.01,16.068,16.8,12.4153,13.1657,13.5535,16.2301,16.0967,17.7704,20.6493
2026-02-17 19:00:00+00:00,340.5,5.8,12.0307,12.72,1.21,15.4176,16.12,12.48,13.1657,13.5535,16.2301,16.0967,17.7704,20.6493
2026-02-17 19:10:00+00:00,346.2,4.9,11.5673,12.23,1.15,13.763,14.39,12.4579,13.1657,13.5535,16.2301,16.0967,17.7704,20.6493
2026-02-17 19:20:00+00:00,343.1,5.0,11.501,12.16,1.25,14.3369,14.99,12.1868,13.1657,13.5535,16.2301,16.068,17.7704,20.6493
2026-02-17 19:30:00+00:00,341.3,5.7,12.2482,12.95,0.9,14.6525,15.32,12.1095,13.1657,13.5535,16.2301,16.068,17.7704,20.6493
2026-02-17 19:40:00+00:00,344.6,6.4,11.1511,11.79,1.05,14.1743,14.82,11.944,13.1657,13.5535,16.2301,16.068,17.7704,20.6493
2026-02-17 19:50:00+00:00,346.3,6.1,11.624,12.29,1.11,14.1169,14.76,11.6871,12.2482,13.5535,16.2301,15.4176,17.7704,20.6493
2026-02-17 20:00:00+00:00,342.8,5.6,10.5836,11.19,0.94,13.0552,13.65,11.4459,12.2482,13.1657,16.2301,14.6525,16.0967,20.6493
2026-02-17 20:10:00+00:00,346.0,7.1,11.6051,12.27,0.92,14.1551,14.8,11.4522,12.2482,13.1657,16.2301,14.6525,16.0967,20.6493
2026-02-17 20:20:00+00:00,356.3,4.2,11.1511,11.79,0.99,13.4091,14.02,11.3939,12.2482,13.1657,16.2301,14.6525,16.0967,20.6493
2026-02-17 20:30:00+00:00,353.8,4.1,11.3497,12.0,1.09,13.6291,14.25,11.2441,11.624,13.1657,16.2301,14.1743,16.0967,20.6493
2026-02-17 20:40:00+00:00,358.1,3.4,11.6429,12.31,0.72,13.39,14.0,11.3261,11.6429,13.1657,16.2301,14.1551,16.0967,20.6493
2026-02-17 20:50:00+00:00,353.4,3.5,11.0754,11.71,0.96,13.1509,13.75,11.2346,11.6429,13.1657,16.2301,14.1551,16.0967,20.6493
2026-02-17 21:00:00+00:00,355.7,4.5,11.7186,12.39,1.13,14.8725,15.55,11.4238,11.7186,13.1657,16.2301,14.8725,16.0967,20.6493
2026-02-17 21:10:00+00:00,355.7,4.6,12.0118,12.7,1.13,14.9107,15.59,11.4916,12.0118,13.1657,16.2301,14.9107,16.0967,20.6493
2026-02-17 21:20:00+00:00,355.9,4.8,10.9809,11.61,0.84,12.9787,13.57,11.4632,12.0118,13.1657,16.2301,14.9107,16.0967,20.6493
2026-02-17 21:30:00+00:00,359.9,4.8,10.7444,11.36,0.99,12.8735,13.46,11.3623,12.0118,13.1657,16.2301,14.9107,16.068,20.6493
2026-02-17 21:40:00+00:00,4.7,4.2,10.3188,10.91,0.72,11.9267,12.47,11.1416,12.0118,13.1657,15.5775,14.9107,16.068,18.9373
2026-02-17 21:50:00+00:00,9.8,4.8,10.0445,10.62,1.05,12.1275,12.68,10.9698,12.0118,13.1657,13.5535,14.9107,16.068,17.7704
2026-02-17 22:00:00+00:00,5.9,5.3,9.25948,9.79,0.8,11.1233,11.63,10.56,12.0118,12.2482,13.5535,14.9107,15.4176,17.7704
2026-02-17 22:10:00+00:00,0.5,6.9,9.00411,9.52,0.88,10.8459,11.34,10.0587,10.9809,12.2482,13.5535,12.9787,14.9107,17.7704
2026-02-17 22:20:00+00:00,6.0,8.7,8.92845,9.44,0.78,11.0181,11.52,9.71662,10.7444,12.2482,13.5535,12.8735,14.9107,17.7704
2026-02-17 22:30:00+00:00,357.8,8.6,9.33514,9.87,0.96,11.8501,12.39,9.48175,10.3188,12.2482,13.5535,12.1275,14.9107,17.7704
2026-02-17 22:40:00+00:00,0.0,13.2,9.1649,9.69,0.72,10.9224,11.42,9.28943,10.0445,12.0118,13.5535,12.1275,14.9107,17.7704
2026-02-17 22:50:00+00:00,10.2,6.9,8.44608,8.93,0.74,9.84165,10.29,9.02303,9.33514,12.0118,13.5535,11.8501,14.9107,17.7704
2026-02-17 23:00:00+00:00,0.0,7.4,8.71091,9.21,0.8,10.645,11.13,8.9316,9.33514,12.0118,13.1657,11.8501,14.9107,16.0967
2026-02-17 23:10:00+00:00,345.3,4.8,9.00411,9.52,0.76,10.9607,11.46,8.9316,9.33514,12.0118,13.1657,11.8501,14.9107,16.0967
2026-02-17 23:20:00+00:00,342.4,5.7,8.34204,8.82,0.63,10.4346,10.91,8.83387,9.33514,12.0118,13.1657,11.8501,14.9107,16.0967
2026-02-17 23:30:00+00:00,0.1,8.9,7.60431,8.04,0.8,9.3443,9.77,8.54539,9.1649,12.0118,13.1657,10.9607,14.9107,16.0967
2026-02-17 23:40:00+00:00,355.9,8.4,7.33003,7.75,0.51,8.69393,9.09,8.23958,9.00411,12.0118,13.1657,10.9607,14.9107,16.0967
2026-02-17 23:50:00+00:00,3.5,10.7,8.44608,8.93,0.51,9.82252,10.27,8.23958,9.00411,12.0118,13.1657,10.9607,14.9107,16.0967
2026-02-18 00:00:00+00:00,9.0,5.5,8.48392,8.97,0.74,10.1381,10.6,8.20175,9.00411,12.0118,13.1657,10.9607,14.9107,16.0967
2026-02-18 00:10:00+00:00,13.7,6.1,8.71091,9.21,0.51,9.91816,10.37,8.15288,8.71091,12.0118,13.1657,10.4346,14.9107,16.0967
2026-02-18 00:20:00+00:00,16.3,6.0,7.75564,8.2,0.99,9.97555,10.43,8.05515,8.71091,10.9809,13.1657,10.1381,12.9787,16.0967
2026-02-18 00:30:00+00:00,10.2,5.5,7.38678,7.81,0.63,9.36343,9.79,8.01889,8.71091,10.7444,13.1657,10.1381,12.8735,16.068
2026-02-18 00:40:00+00:00,7.2,5.1,7.80293,8.25,0.55,9.12432,9.54,8.09771,8.71091,10.3188,13.1657,10.1381,12.1275,16.068
2026-02-18 00:50:00+00:00,18.4,7.9,7.49082,7.92,0.61,8.75132,9.15,7.9385,8.71091,10.0445,13.1657,10.1381,12.1275,16.068
2026-02-18 01:00:00+00:00,24.7,4.8,7.73673,8.18,0.7,9.56428,10.0,7.81397,8.71091,9.33514,12.2482,9.97555,11.8501,15.4176
2026-02-18 01:10:00+00:00,24.8,7.5,7.52865,7.96,0.76,9.99467,10.45,7.61692,7.80293,9.33514,12.2482,9.99467,11.8501,14.9107
2026-02-18 01:20:00+00:00,23.2,6.3,6.68688,7.07,0.96,8.6748,9.07,7.4388,7.80293,9.33514,12.2482,9.99467,11.8501,14.9107
2026-02-18 01:30:00+00:00,24.8,5.9,7.01791,7.42,1.13,9.22953,9.65,7.37732,7.80293,9.33514,12.2482,9.99467,11.8501,14.9107
2026-02-18 01:40:00+00:00,31.5,6.1,7.05574,7.46,0.72,9.19127,9.61,7.25279,7.73673,9.1649,12.0118,9.99467,10.9607,14.9107
2026-02-18 01:50:00+00:00,36.3,5.6,5.84511,6.18,0.72,7.72794,8.08,6.9785,7.73673,9.00411,12.0118,9.99467,10.9607,14.9107
2026-02-18 02:00:00+00:00,37.8,6.2,4.99388,5.28,0.55,6.35068,6.64,6.52136,7.52865,9.00411,12.0118,9.99467,10.9607,14.9107
2026-02-18 02:10:00+00:00,44.1,6.2,5.51407,5.83,0.61,6.8002,7.11,6.1856,7.05574,9.00411,12.0118,9.22953,10.9607,14.9107
2026-02-18 02:20:00+00:00,45.3,5.3,6.10047,6.45,0.49,7.13495,7.46,6.08786,7.05574,8.71091,12.0118,9.22953,10.4346,14.9107
2026-02-18 02:30:00+00:00,48.2,5.9,5.51407,5.83,0.47,6.59935,6.9,5.83722,7.05574,8.71091,12.0118,9.19127,10.1381,14.9107
2026-02-18 02:40:00+00:00,47.6,8.5,5.47624,5.79,0.51,6.72369,7.03,5.57397,6.10047,8.71091,12.0118,7.72794,10.1381,14.9107
2026-02-18 02:50:00+00:00,53.1,5.6,6.21397,6.57,0.57,7.78533,8.14,5.63545,6.21397,8.71091,12.0118,7.78533,10.1381,14.9107
2026-02-18 03:00:00+00:00,54.6,5.1,6.55446,6.93,0.61,7.86184,8.22,5.89555,6.55446,8.71091,12.0118,7.86184,10.1381,14.9107
2026-02-18 03:10:00+00:00,51.5,6.1,6.61121,6.99,0.57,8.0053,8.37,6.07841,6.61121,8.71091,12.0118,8.0053,9.99467,14.9107
2026-02-18 03:20:00+00:00,56.9,5.8,5.23979,5.54,0.43,6.62805,6.93,5.93496,6.61121,7.80293,10.9809,8.0053,9.99467,12.9787
2026-02-18 03:30:00+00:00,63.7,5.5,5.03171,5.32,0.49,6.59935,6.9,5.85456,6.61121,7.80293,10.7444,8.0053,9.99467,12.8735
2026-02-18 03:40:00+00:00,67.6,5.6,4.50206,4.76,0.47,5.87247,6.14,5.6922,6.61121,7.80293,10.3188,8.0053,9.99467,12.1275
2026-02-18 03:50:00+00:00,66.3,6.1,4.5588,4.82,0.53,5.81508,6.08,5.41634,6.61121,7.73673,10.0445,8.0053,9.99467,12.1275
2026-02-18 04:00:00+00:00,60.9,5.5,5.10737,5.4,0.61,6.72369,7.03,5.17516,6.61121,7.73673,9.33514,8.0053,9.99467,11.8501
2026-02-18 04:10:00+00:00,60.2,5.2,5.03171,5.32,0.57,6.4272,6.72,4.91191,5.23979,7.52865,9.33514,6.72369,9.99467,11.8501
2026-02-18 04:20:00+00:00,67.5,5.6,4.59664,4.86,0.45,5.99681,6.27,4.80472,5.10737,7.05574,9.33514,6.72369,9.22953,11.8501
2026-02-18 04:30:00+00:00,71.6,4.8,4.44531,4.7,0.45,5.8916,6.16,4.70698,5.10737,7.05574,9.33514,6.72369,9.22953,11.8501
2026-02-18 04:40:00+00:00,71.6,4.8,4.92767,5.21,0.49,6.24548,6.53,4.77792,5.10737,7.05574,9.1649,6.72369,9.19127,10.9607
2026-02-18 04:50:00+00:00,68.4,5.5,4.40747,4.66,0.45,5.55685,5.81,4.7527,5.10737,6.61121,9.00411,6.72369,8.0053,10.9607
2026-02-18 05:00:00+00:00,83.9,11.7,3.95349,4.18,0.55,5.16471,5.4,4.56038,5.03171,6.61121,9.00411,6.4272,8.0053,10.9607
2026-02-18 05:10:00+00:00,106.6,14.4,2.44965,2.59,0.76,4.53347,4.74,4.13004,4.92767,6.61121,9.00411,6.24548,8.0053,10.9607
2026-02-18 05:20:00+00:00,112.7,8.5,3.19684,3.38,0.41,4.31349,4.51,3.89674,4.92767,6.61121,8.71091,6.24548,8.0053,10.4346
2026-02-18 05:30:00+00:00,113.6,6.3,3.47112,3.67,0.37,4.43783,4.64,3.73437,4.92767,6.61121,8.71091,6.24548,8.0053,10.1381
2026-02-18 05:40:00+00:00,108.2,9.2,3.49004,3.69,0.41,4.49521,4.7,3.49477,4.40747,6.61121,8.71091,5.55685,8.0053,10.1381
2026-02-18 05:50:00+00:00,99.5,6.0,3.87782,4.1,0.49,5.10733,5.34,3.40649,3.95349,6.61121,8.71091,5.16471,8.0053,10.1381
2026-02-18 06:00:00+00:00,100.5,7.6,4.50206,4.76,0.61,6.26461,6.55,3.49792,4.50206,6.61121,8.71091,6.26461,8.0053,10.1381
2026-02-18 06:10:00+00:00,93.4,7.2,5.57082,5.89,0.53,6.98193,7.3,4.01812,5.57082,6.61121,8.71091,6.98193,8.0053,9.99467
2026-02-18 06:20:00+00:00,97.9,5.8,5.88294,6.22,0.68,7.45058,7.79,4.4658,5.88294,5.88294,7.80293,7.45058,7.45058,9.99467
2026-02-18 06:30:00+00:00,102.4,6.0,5.43841,5.75,0.7,7.07757,7.4,4.79368,5.88294,5.88294,7.80293,7.45058,7.45058,9.99467
2026-02-18 06:40:00+00:00,99.3,5.7,5.73161,6.06,0.57,7.29755,7.63,5.16728,5.88294,5.88294,7.80293,7.45058,7.45058,9.99467
2026-02-18 06:50:00+00:00,94.0,4.8,6.43151,6.8,0.86,8.17746,8.55,5.59289,6.43151,6.43151,7.73673,8.17746,8.17746,9.99467
2026-02-18 07:00:00+00:00,92.2,4.3,6.48826,6.86,0.49,7.82358,8.18,5.92392,6.48826,6.48826,7.73673,8.17746,8.17746,9.99467
2026-02-18 07:10:00+00:00,91.3,4.7,6.00589,6.35,0.41,6.9628,7.28,5.99644,6.48826,6.48826,7.52865,8.17746,8.17746,9.99467
2026-02-18 07:20:00+00:00,92.1,4.4,6.15722,6.51,0.35,7.35493,7.69,6.04215,6.48826,6.48826,7.05574,8.17746,8.17746,9.22953
2026-02-18 07:30:00+00:00,95.7,4.8,6.00589,6.35,0.53,7.59404,7.94,6.13673,6.48826,6.48826,7.05574,8.17746,8.17746,9.22953
2026-02-18 07:40:00+00:00,96.7,6.5,5.27762,5.58,0.45,7.02018,7.34,6.06107,6.48826,6.48826,7.05574,8.17746,8.17746,9.19127
2026-02-18 07:50:00+00:00,97.6,6.1,5.45732,5.77,0.45,6.74282,7.05,5.8987,6.48826,6.48826,6.61121,7.82358,8.17746,8.17746
2026-02-18 08:00:00+00:00,95.8,5.3,6.50717,6.88,0.59,8.17746,8.55,5.90185,6.50717,6.50717,6.61121,8.17746,8.17746,8.17746
2026-02-18 08:10:00+00:00,100.4,5.2,6.5923,6.97,0.51,8.10095,8.47,5.99959,6.5923,6.5923,6.61121,8.17746,8.17746,8.17746
2026-02-18 08:20:00+00:00,109.9,6.6,5.41949,5.73,0.53,6.94367,7.26,5.87663,6.5923,6.5923,6.61121,8.17746,8.17746,8.17746
2026-02-18 08:30:00+00:00,115.6,6.0,5.61811,5.94,0.59,7.21147,7.54,5.812,6.5923,6.5923,6.61121,8.17746,8.17746,8.17746
2026-02-18 08:40:00+00:00,113.2,6.3,5.88294,6.22,0.78,8.12008,8.49,5.91289,6.5923,6.5923,6.61121,8.17746,8.17746,8.17746
2026-02-18 08:50:00+00:00,109.9,6.0,6.74363,7.13,0.8,8.8087,9.21,6.12727,6.74363,6.74363,6.74363,8.8087,8.8087,8.8087
2026-02-18 09:00:00+00:00,111.2,6.4,6.83821,7.23,0.74,8.89478,9.3,6.18245,6.83821,6.83821,6.83821,8.89478,8.89478,8.89478
2026-02-18 09:10:00+00:00,110.1,6.1,7.31111,7.73,0.76,9.43995,9.87,6.30225,7.31111,7.31111,7.31111,9.43995,9.43995,9.43995
2026-02-18 09:20:00+00:00,107.4,5.6,7.33003,7.75,0.82,10.0329,10.49,6.62067,7.33003,7.33003,7.33003,10.0329,10.0329,10.0329
2026-02-18 09:30:00+00:00,110.0,5.5,7.5854,8.02,0.78,9.46864,9.9,6.94855,7.5854,7.5854,7.5854,10.0329,10.0329,10.0329
2026-02-18 09:40:00+00:00,109.4,5.6,8.7582,9.26,0.86,10.8459,11.34,7.42776,8.7582,8.7582,8.7582,10.8459,10.8459,10.8459
2026-02-18 09:50:00+00:00,105.6,7.1,7.66106,8.1,0.72,9.56428,10.0,7.58067,8.7582,8.7582,8.7582,10.8459,10.8459,10.8459
2026-02-18 10:00:00+00:00,104.7,5.4,8.2853,8.76,0.84,10.0329,10.49,7.82185,8.7582,8.7582,8.7582,10.8459,10.8459,10.8459
2026-02-18 10:10:00+00:00,113.2,6.9,8.11505,8.58,0.72,9.8799,10.33,7.95584,8.7582,8.7582,8.7582,10.8459,10.8459,10.8459
2026-02-18 10:20:00+00:00,115.9,5.1,8.04884,8.51,0.96,10.5303,11.01,8.07564,8.7582,8.7582,8.7582,10.8459,10.8459,10.8459
2026-02-18 10:30:00+00:00,108.2,6.7,8.465,8.95,0.74,10.645,11.13,8.22224,8.7582,8.7582,8.7582,10.8459,10.8459,10.8459
2026-02-18 10:40:00+00:00,113.4,6.2,7.95426,8.41,0.88,10.1381,10.6,8.08825,8.465,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 10:50:00+00:00,117.6,7.8,7.75564,8.2,0.84,9.58341,10.02,8.10402,8.465,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 11:00:00+00:00,116.2,6.9,8.15288,8.62,0.8,10.6068,11.09,8.08195,8.465,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 11:10:00+00:00,118.5,10.4,7.56648,8.0,0.74,9.22953,9.65,7.99052,8.465,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 11:20:00+00:00,119.5,10.3,8.06776,8.53,0.76,9.73644,10.18,7.99367,8.465,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 11:30:00+00:00,113.2,6.3,8.20963,8.68,0.76,9.80339,10.25,7.95111,8.20963,8.7582,8.7582,10.6068,10.8459,10.8459
2026-02-18 11:40:00+00:00,124.2,7.6,7.62323,8.06,0.72,9.5069,9.94,7.89594,8.20963,8.7582,8.7582,10.6068,10.8459,10.8459
2026-02-18 11:50:00+00:00,136.1,7.8,8.54066,9.03,1.15,10.645,11.13,8.02677,8.54066,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 12:00:00+00:00,121.5,8.8,7.42461,7.85,0.86,9.43995,9.87,7.9054,8.54066,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 12:10:00+00:00,128.0,10.4,7.60431,8.04,1.23,9.91816,10.37,7.9117,8.54066,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 12:20:00+00:00,133.5,5.6,8.02993,8.49,0.92,10.0521,10.51,7.9054,8.54066,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 12:30:00+00:00,116.0,9.3,7.60431,8.04,0.84,10.5303,11.01,7.80451,8.54066,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 12:40:00+00:00,121.3,7.1,7.89751,8.35,0.94,10.272,10.74,7.85022,8.54066,8.7582,8.7582,10.645,10.8459,10.8459
2026-02-18 12:50:00+00:00,109.8,9.4,7.62323,8.06,0.9,9.75557,10.2,7.69732,8.02993,8.54066,8.7582,10.5303,10.645,10.8459
2026-02-18 13:00:00+00:00,100.5,6.2,8.465,8.95,0.7,9.99467,10.45,7.87072,8.465,8.54066,8.7582,10.5303,10.645,10.8459
2026-02-18 13:10:00+00:00,103.2,3.9,9.08923,9.61,0.7,10.6259,11.11,8.1182,9.08923,9.08923,9.08923,10.6259,10.645,10.8459
2026-02-18 13:20:00+00:00,110.4,4.9,8.61633,9.11,0.88,11.3145,11.83,8.21594,9.08923,9.08923,9.08923,11.3145,11.3145,11.3145
2026-02-18 13:30:00+00:00,102.6,6.4,9.62835,10.18,1.07,11.7736,12.31,8.55328,9.62835,9.62835,9.62835,11.7736,11.7736,11.7736
2026-02-18 13:40:00+00:00,105.3,6.0,10.0067,10.58,0.82,11.9649,12.51,8.9048,10.0067,10.0067,10.0067,11.9649,11.9649,11.9649
2026-02-18 13:50:00+00:00,103.9,4.5,9.62835,10.18,1.05,11.9075,12.45,9.23899,10.0067,10.0067,10.0067,11.9649,11.9649,11.9649
2026-02-18 14:00:00+00:00,100.5,5.0,9.38244,9.92,0.92,11.4006,11.92,9.39189,10.0067,10.0067,10.0067,11.9649,11.9649,11.9649
2026-02-18 14:10:00+00:00,110.6,4.8,9.82697,10.39,0.84,11.678,12.21,9.51485,10.0067,10.0067,10.0067,11.9649,11.9649,11.9649
2026-02-18 14:20:00+00:00,102.1,6.6,10.5079,11.11,0.74,12.2232,12.78,9.83012,10.5079,10.5079,10.5079,12.2232,12.2232,12.2232
2026-02-18 14:30:00+00:00,102.4,6.0,10.158,10.74,0.99,12.4623,13.03,9.9184,10.5079,10.5079,10.5079,12.4623,12.4623,12.4623
2026-02-18 14:40:00+00:00,98.4,4.8,10.0823,10.66,0.82,12.1466,12.7,9.93101,10.5079,10.5079,10.5079,12.4623,12.4623,12.4623
2026-02-18 14:50:00+00:00,101.3,4.9,10.6309,11.24,0.82,12.644,13.22,10.0981,10.6309,10.6309,10.6309,12.644,12.644,12.644
2026-02-18 15:00:00+00:00,103.4,7.6,9.71347,10.27,0.8,11.9936,12.54,10.1533,10.6309,10.6309,10.6309,12.644,12.644,12.644
2026-02-18 15:10:00+00:00,104.7,6.2,9.49593,10.04,0.99,11.8884,12.43,10.0981,10.6309,10.6309,10.6309,12.644,12.644,12.644
2026-02-18 15:20:00+00:00,105.7,6.4,9.29731,9.83,1.09,12.5005,13.07,9.89633,10.6309,10.6309,10.6309,12.644,12.644,12.644
2026-02-18 15:30:00+00:00,104.6,7.1,9.71347,10.27,1.01,12.2614,12.82,9.82224,10.6309,10.6309,10.6309,12.644,12.644,12.644
2026-02-18 15:40:00+00:00,106.8,7.3,9.02303,9.54,0.78,12.0893,12.64,9.64569,10.6309,10.6309,10.6309,12.644,12.644,12.644
2026-02-18 15:50:00+00:00,105.4,6.4,9.38244,9.92,0.99,13.5908,14.21,9.43761,9.71347,10.6309,10.6309,13.5908,13.5908,13.5908
2026-02-18 16:00:00+00:00,102.9,6.3,9.22165,9.75,0.84,12.5579,13.13,9.35564,9.71347,10.6309,10.6309,13.5908,13.5908,13.5908
2026-02-18 16:10:00+00:00,104.3,5.3,9.69455,10.25,1.15,12.7205,13.3,9.38874,9.71347,10.6309,10.6309,13.5908,13.5908,13.5908
2026-02-18 16:20:00+00:00,104.5,6.7,10.3377,10.93,1.19,13.5048,14.12,9.56214,10.3377,10.6309,10.6309,13.5908,13.5908,13.5908
2026-02-18 16:30:00+00:00,105.2,5.7,11.3119,11.96,1.15,14.5951,15.26,9.82854,11.3119,11.3119,11.3119,14.5951,14.5951,14.5951
2026-02-18 16:40:00+00:00,103.8,5.6,11.6997,12.37,1.17,14.4325,15.09,10.2747,11.6997,11.6997,11.6997,14.5951,14.5951,14.5951
2026-02-18 16:50:00+00:00,103.1,6.6,11.3876,12.04,0.8,13.5908,14.21,10.6088,11.6997,11.6997,11.6997,14.5951,14.5951,14.5951
2026-02-18 17:00:00+00:00,103.4,5.8,11.1889,11.83,1.19,14.8916,15.57,10.9367,11.6997,11.6997,11.6997,14.8916,14.8916,14.8916
2026-02-18 17:10:00+00:00,106.1,5.9,11.9929,12.68,1.25,15.0637,15.75,11.3198,11.9929,11.9929,11.9929,15.0637,15.0637,15.0637
2026-02-18 17:20:00+00:00,105.3,5.5,11.6997,12.37,1.09,14.5568,15.22,11.5468,11.9929,11.9929,11.9929,15.0637,15.0637,15.0637
2026-02-18 17:30:00+00:00,103.1,5.9,11.1133,11.75,0.99,14.0786,14.72,11.5137,11.9929,11.9929,11.9929,15.0637,15.0637,15.0637
2026-02-18 17:40:00+00:00,104.1,5.6,11.9361,12.62,1.19,14.8055,15.48,11.5531,11.9929,11.9929,11.9929,15.0637,15.0637,15.0637
2026-02-18 17:50:00+00:00,102.8,5.7,12.4374,13.15,1.09,15.3602,16.06,11.728,12.4374,12.4374,12.4374,15.3602,15.3602,15.3602
2026-02-18 18:00:00+00:00,104.8,5.2,11.7564,12.43,1.07,14.5186,15.18,11.8226,12.4374,12.4374,12.4374,15.3602,15.3602,15.3602
2026-02-18 18:10:00+00:00,105.5,5.4,12.6171,13.34,1.27,16.8044,17.57,11.9267,12.6171,12.6171,12.6171,16.8044,16.8044,16.8044
2026-02-18 18:20:00+00:00,107.2,5.6,12.4185,13.13,1.23,15.8576,16.58,12.0465,12.6171,12.6171,12.6171,16.8044,16.8044,16.8044
2026-02-18 18:30:00+00:00,107.6,5.0,12.8914,13.63,1.27,16.4314,17.18,12.3428,12.8914,12.8914,12.8914,16.8044,16.8044,16.8044
2026-02-18 18:40:00+00:00,110.4,5.6,12.4185,13.13,1.36,15.9532,16.68,12.4232,12.8914,12.8914,12.8914,16.8044,16.8044,16.8044
2026-02-18 18:50:00+00:00,107.6,5.4,12.3807,13.09,1.05,15.169,15.86,12.4138,12.8914,12.8914,12.8914,16.8044,16.8044,16.8044
2026-02-18 19:00:00+00:00,106.0,5.6,12.4563,13.17,1.25,16.3645,17.11,12.5304,12.8914,12.8914,12.8914,16.8044,16.8044,16.8044
2026-02-18 19:10:00+00:00,107.0,4.8,12.1915,12.89,1.42,15.8385,16.56,12.4595,12.8914,12.8914,12.8914,16.4314,16.8044,16.8044
2026-02-18 19:20:00+00:00,107.6,5.7,11.9929,12.68,1.19,15.3029,16.0,12.3885,12.8914,12.8914,12.8914,16.4314,16.8044,16.8044
2026-02-18 19:30:00+00:00,107.4,5.6,11.5862,12.25,1.15,14.6716,15.34,12.171,12.4563,12.8914,12.8914,16.3645,16.8044,16.8044
2026-02-18 19:40:00+00:00,106.0,5.4,11.3497,12.0,1.01,13.5239,14.14,11.9929,12.4563,12.8914,12.8914,16.3645,16.8044,16.8044
2026-02-18 19:50:00+00:00,106.2,5.7,11.8132,12.49,1.29,15.3602,16.06,11.8983,12.4563,12.8914,12.8914,16.3645,16.8044,16.8044
2026-02-18 20:00:00+00:00,105.7,5.0,11.7186,12.39,1.36,15.3411,16.04,11.7753,12.1915,12.8914,12.8914,15.8385,16.8044,16.8044
2026-02-18 20:10:00+00:00,104.8,6.1,11.9361,12.62,1.32,15.2263,15.92,11.7328,11.9929,12.8914,12.8914,15.3602,16.8044,16.8044
2026-02-18 20:20:00+00:00,104.1,5.4,12.1253,12.82,1.17,15.0255,15.71,11.7548,12.1253,12.8914,12.8914,15.3602,16.8044,16.8044
2026-02-18 20:30:00+00:00,102.4,5.4,11.52,12.18,0.96,14.0595,14.7,11.7438,12.1253,12.8914,12.8914,15.3602,16.8044,16.8044
2026-02-18 20:40:00+00:00,102.6,5.0,11.974,12.66,1.19,14.8342,15.51,11.8478,12.1253,12.8914,12.8914,15.3602,16.8044,16.8044
2026-02-18 20:50:00+00:00,102.6,5.6,11.8605,12.54,1.05,14.1551,14.8,11.8557,12.1253,12.8914,12.8914,15.3411,16.8044,16.8044
2026-02-18 21:00:00+00:00,102.4,4.8,11.6997,12.37,1.09,14.7099,15.38,11.8526,12.1253,12.8914,12.8914,15.2263,16.8044,16.8044
2026-02-18 21:10:00+00:00,102.8,4.9,11.8794,12.56,1.01,14.2412,14.89,11.8431,12.1253,12.8914,12.8914,15.0255,16.8044,16.8044
2026-02-18 21:20:00+00:00,102.4,4.6,12.1253,12.82,0.99,14.9872,15.67,11.8431,12.1253,12.8914,12.8914,14.9872,16.4314,16.8044
2026-02-18 21:30:00+00:00,101.8,5.2,12.4185,13.13,1.09,15.4654,16.17,11.9929,12.4185,12.8914,12.8914,15.4654,16.4314,16.8044
2026-02-18 21:40:00+00:00,101.9,5.2,12.6171,13.34,0.94,15.6376,16.35,12.1001,12.6171,12.6171,12.8914,15.6376,16.3645,16.8044
